longitude,latitude,Sp
-67.809484,-54.866986,wedell seal
-57.310897,-63.194415,wedell seal
-62.1112,-64.656658,wedell seal
-36.022757,-54.839433,wedell seal
-62.625624,-64.683236,wedell seal
-63.233761,-64.875432,wedell seal
-59.73524,-62.410966,wedell seal
-57.2,-64.4667,wedell seal
122.67314,-71.7127,wedell seal
-65.361111,-66.0275,wedell seal
-68.126154,-67.569589,wedell seal
-62.796097,-64.678523,wedell seal
140.07979,-66.59146,wedell seal
142.12088,-66.60192,wedell seal
141.44824,-66.6311,wedell seal
141.22366,-66.64019,wedell seal
140.26643,-66.40536,wedell seal
140.09819,-66.68082,wedell seal
140.97728,-66.55974,wedell seal
140.46976,-66.30835,wedell seal
140.28534,-66.49469,wedell seal
141.02067,-66.73818,wedell seal
140.79493,-66.74666,wedell seal
141.269,-66.81854,wedell seal
140.75315,-66.56815,wedell seal
141.47163,-66.72024,wedell seal
140.509,-66.48695,wedell seal
140.3236,-66.67334,wedell seal
140.34296,-66.76266,wedell seal
141.67265,-66.6217,wedell seal
141.24624,-66.72937,wedell seal
141.89686,-66.61197,wedell seal
140.30439,-66.58401,wedell seal
140.24767,-66.31602,wedell seal
139.85504,-66.59859,wedell seal
142.49049,-64.87708,wedell seal
141.64866,-66.53259,wedell seal
141.42504,-66.54196,wedell seal
142.14666,-66.69094,wedell seal
142.3447,-66.59156,wedell seal
140.54886,-66.66553,wedell seal
140.52885,-66.57624,wedell seal
140.56902,-66.75482,wedell seal
141.20125,-66.55101,wedell seal
-60.787752,-62.464776,wedell seal
-60.828,-62.492,wedell seal
-60.745483,-62.401128,wedell seal
-60.848255,-62.275115,wedell seal
-60.771951,-62.406427,wedell seal
-60.790389,-62.452577,wedell seal
-60.77698,-62.466054,wedell seal
-60.784054,-62.363646,wedell seal
-60.718483,-62.37759,wedell seal
-60.739893,-62.429627,wedell seal
-60.749909,-62.35954,wedell seal
-60.794303,-62.370356,wedell seal
-60.76908,-62.475476,wedell seal
-60.762719,-62.475231,wedell seal
-60.770854,-62.392984,wedell seal
-60.76125,-62.466149,wedell seal
-60.738308,-62.423462,wedell seal
-60.750731,-62.458241,wedell seal
-60.782433,-62.459794,wedell seal
-60.78721,-62.406942,wedell seal
-60.765001,-62.415846,wedell seal
-60.688534,-62.427884,wedell seal
-60.74437,-62.400169,wedell seal
-60.914845,-62.356177,wedell seal
-60.701618,-62.437744,wedell seal
-60.804122,-62.460992,wedell seal
-60.777632,-62.470717,wedell seal
-60.806118,-62.360425,wedell seal
-60.742552,-62.448692,wedell seal
-60.741118,-62.396647,wedell seal
-60.759922,-62.351773,wedell seal
-60.777141,-62.473732,wedell seal
-60.802903,-62.45185,wedell seal
-60.797129,-62.418533,wedell seal
-60.679829,-62.429664,wedell seal
-60.74259,-62.411086,wedell seal
-60.787111,-62.302337,wedell seal
-60.773555,-62.464064,wedell seal
-60.767335,-62.464642,wedell seal
-60.774912,-62.377796,wedell seal
-60.688728,-62.401936,wedell seal
-60.751648,-62.461868,wedell seal
-60.74006,-62.413203,wedell seal
-60.740861,-62.405759,wedell seal
-60.780803,-62.467337,wedell seal
-60.803739,-62.412201,wedell seal
-60.82678,-62.406966,wedell seal
-60.756188,-62.431769,wedell seal
-60.68307,-62.428054,wedell seal
-60.787949,-62.346043,wedell seal
-60.77237,-62.477842,wedell seal
-60.779395,-62.482104,wedell seal
-60.776477,-62.409705,wedell seal
-60.67833,-62.423333,wedell seal
-60.745511,-62.399255,wedell seal
-60.898504,-62.302272,wedell seal
-60.735401,-62.426789,wedell seal
-60.779712,-62.473394,wedell seal
-60.796654,-62.354297,wedell seal
-60.756464,-62.379566,wedell seal
-60.768257,-62.467,wedell seal
-60.737423,-62.432041,wedell seal
-60.784093,-62.487501,wedell seal
-60.783755,-62.439036,wedell seal
-60.775427,-62.42176,wedell seal
-60.861993,-62.391164,wedell seal
-60.764957,-62.407,wedell seal
-60.695733,-62.42882,wedell seal
-60.850481,-62.414062,wedell seal
-60.862875,-62.405956,wedell seal
-60.973982,-62.334916,wedell seal
-60.953808,-62.351814,wedell seal
-60.990163,-62.318105,wedell seal
-60.657287,-62.451341,wedell seal
-60.422631,-62.449381,wedell seal
-60.771044,-62.448405,wedell seal
-60.781318,-62.466312,wedell seal
-60.857896,-62.453296,wedell seal
-60.280071,-62.502601,wedell seal
-60.333934,-62.474064,wedell seal
-60.773233,-62.449827,wedell seal
-60.376164,-62.454161,wedell seal
-60.787237,-62.410723,wedell seal
-60.776486,-62.468215,wedell seal
-60.805879,-62.466879,wedell seal
-60.237183,-62.484695,wedell seal
-60.691055,-62.463939,wedell seal
-60.462797,-62.446929,wedell seal
-60.785363,-62.456833,wedell seal
-60.790069,-62.468218,wedell seal
-60.932355,-62.47076,wedell seal
-60.324011,-62.490848,wedell seal
-60.327176,-62.475654,wedell seal
-60.698614,-62.485871,wedell seal
-60.605079,-62.434327,wedell seal
-60.800458,-62.464318,wedell seal
-60.931701,-62.419225,wedell seal
-60.34626,-62.489028,wedell seal
-60.330587,-62.470284,wedell seal
-60.786076,-62.466402,wedell seal
-60.311499,-62.458149,wedell seal
-60.768351,-62.387054,wedell seal
-60.661906,-62.455272,wedell seal
-60.777484,-62.451897,wedell seal
-60.780893,-62.464554,wedell seal
-60.87097,-62.477326,wedell seal
-60.341776,-62.468803,wedell seal
-60.326783,-62.478409,wedell seal
-60.765287,-62.462603,wedell seal
-60.31135,-62.465878,wedell seal
-60.791178,-62.381042,wedell seal
-60.398692,-62.45101,wedell seal
-60.775542,-62.436379,wedell seal
-60.341837,-62.461702,wedell seal
-60.740976,-62.398418,wedell seal
-60.681873,-62.471018,wedell seal
-60.535741,-62.441692,wedell seal
-60.772433,-62.465833,wedell seal
-60.913737,-62.504291,wedell seal
-60.350551,-62.482579,wedell seal
-60.328914,-62.472671,wedell seal
-60.339687,-62.472507,wedell seal
-60.355507,-62.472833,wedell seal
-60.718743,-62.472861,wedell seal
-60.177069,-62.480317,wedell seal
-60.313161,-62.467871,wedell seal
-60.384007,-62.484238,wedell seal
-60.749066,-62.468373,wedell seal
-60.337442,-62.46955,wedell seal
-60.406655,-62.488924,wedell seal
-60.779546,-62.465222,wedell seal
-60.809389,-62.464498,wedell seal
-60.278826,-62.494351,wedell seal
-60.229714,-62.46727,wedell seal
-60.340772,-62.480563,wedell seal
-60.392714,-62.4853,wedell seal
-60.812424,-62.466301,wedell seal
-60.664864,-62.435201,wedell seal
-60.759326,-62.48094,wedell seal
-60.819645,-62.412284,wedell seal
-60.78261,-62.3975,wedell seal
-60.743416,-62.401822,wedell seal
-60.900083,-62.411804,wedell seal
-60.675885,-62.443555,wedell seal
-60.796986,-62.476639,wedell seal
-60.803593,-62.379203,wedell seal
-60.75205,-62.403761,wedell seal
-60.833697,-62.474054,wedell seal
-60.657853,-62.43182,wedell seal
-60.773594,-62.4799,wedell seal
-60.804421,-62.426095,wedell seal
-60.74456,-62.40325,wedell seal
-60.867987,-62.455715,wedell seal
-60.659116,-62.440999,wedell seal
-60.784773,-62.476069,wedell seal
-60.785721,-62.44677,wedell seal
-60.792367,-62.391988,wedell seal
-60.983392,-62.295951,wedell seal
-60.872591,-62.396618,wedell seal
-60.934016,-62.327755,wedell seal
-60.891954,-62.368637,wedell seal
-60.652789,-62.469314,wedell seal
-60.791118,-62.461798,wedell seal
-60.757425,-62.474292,wedell seal
-60.744698,-62.474993,wedell seal
-60.593508,-62.42224,wedell seal
-60.343868,-62.462781,wedell seal
-60.732928,-62.494571,wedell seal
-60.693133,-62.450066,wedell seal
-60.814966,-62.469968,wedell seal
-60.780089,-62.466342,wedell seal
-60.8312,-62.437613,wedell seal
-60.372897,-62.489437,wedell seal
-60.330937,-62.466683,wedell seal
-60.72194,-62.487132,wedell seal
-60.783275,-62.467026,wedell seal
-60.799908,-62.471348,wedell seal
-60.775715,-62.464942,wedell seal
-60.370137,-62.505431,wedell seal
-60.334874,-62.465462,wedell seal
-60.703178,-62.48278,wedell seal
-60.787623,-62.462838,wedell seal
-60.778353,-62.472655,wedell seal
-60.773704,-62.466383,wedell seal
-60.718772,-62.424677,wedell seal
-60.373636,-62.501719,wedell seal
-60.330788,-62.4596,wedell seal
-60.808955,-62.452184,wedell seal
-60.670511,-62.431005999999996,wedell seal
-60.752042,-62.462258,wedell seal
-60.830022,-62.380633,wedell seal
-60.77523,-62.40475,wedell seal
-60.988799,-62.290282,wedell seal
-60.596823,-62.456411,wedell seal
-60.794741,-62.460725,wedell seal
-60.738391,-62.474124,wedell seal
-60.779108,-62.462719,wedell seal
-60.504196,-62.424956,wedell seal
-60.342818,-62.48275,wedell seal
-60.351364,-62.474987,wedell seal
-60.682697,-62.413265,wedell seal
-60.758693,-62.441246,wedell seal
-60.851779,-62.332603,wedell seal
-60.768193,-62.408697,wedell seal
-60.736357,-62.441525,wedell seal
-60.817701,-62.439023,wedell seal
-60.707481,-62.392189,wedell seal
-60.770618,-62.434266,wedell seal
-60.889671,-62.288328,wedell seal
-60.763332,-62.408625,wedell seal
-60.716982,-62.438439,wedell seal
-60.830826,-62.43719,wedell seal
-60.775775,-62.436172,wedell seal
-60.929477,-62.279462,wedell seal
-60.761195,-62.407617,wedell seal
-60.707915,-62.427752,wedell seal
-60.739707,-62.4404,wedell seal
-60.819925,-62.481012,wedell seal
-60.770865,-62.398098,wedell seal
-60.907743,-62.366215,wedell seal
-60.762407,-62.405322,wedell seal
-60.704558,-62.430387,wedell seal
-60.984066,-62.282477,wedell seal
-60.743389,-62.444622,wedell seal
-60.83587,-62.453362,wedell seal
-60.740519,-62.384338,wedell seal
-60.774221,-62.434188,wedell seal
-60.939985,-62.317905,wedell seal
-60.760947,-62.406409,wedell seal
-60.707762,-62.422664,wedell seal
-60.996223,-62.273032,wedell seal
-61.00041,-62.286122,wedell seal
-60.798549,-62.459668,wedell seal
-60.754099,-62.467196,wedell seal
-60.700326,-62.465884,wedell seal
-60.465708,-62.433635,wedell seal
-60.332079,-62.45968,wedell seal
-61.000086,-62.301327,wedell seal
-60.591238,-62.457577,wedell seal
-60.800993,-62.457917,wedell seal
-60.732912,-62.430165,wedell seal
-60.664375,-62.473697,wedell seal
-60.397509,-62.427384000000004,wedell seal
-60.310099,-62.461624,wedell seal
-60.340264,-62.474413,wedell seal
-60.614945,-62.473729,wedell seal
-60.631453,-62.452694,wedell seal
-60.354928,-62.439996,wedell seal
-60.32899,-62.445745,wedell seal
-60.334674,-62.496615,wedell seal
-60.350565,-62.480239,wedell seal
-60.745484,-62.422537,wedell seal
-60.472705,-62.481721,wedell seal
-60.772199,-62.43925,wedell seal
-60.648965,-62.474257,wedell seal
-60.283923,-62.446268,wedell seal
-60.334819,-62.461078,wedell seal
-60.340076,-62.473401,wedell seal
-60.64437,-62.48463,wedell seal
-60.271732,-62.461069,wedell seal
-60.32748,-62.461271000000004,wedell seal
-60.383735,-62.489458,wedell seal
-59.927422,-62.592709,wedell seal
-62.86,-64.82,wedell seal
-59.898593,-62.596016,wedell seal
-60.575366,-62.989587,wedell seal
-60.575104,-62.990172,wedell seal
-59.893446,-62.593905,wedell seal
-60.700604,-62.325986,wedell seal
-60.801402,-62.453097,wedell seal
-60.794636,-62.454381,wedell seal
-60.787283,-62.4828,wedell seal
-60.603229,-62.223834,wedell seal
-60.74063,-62.451411,wedell seal
-60.611535,-62.497928,wedell seal
-60.690508,-62.265557,wedell seal
-60.810943,-62.419274,wedell seal
-60.60839,-62.49318,wedell seal
-60.577559,-62.444702,wedell seal
-60.517454,-62.432027,wedell seal
-60.719745,-62.502772,wedell seal
-60.793718,-62.441131,wedell seal
-60.763756,-62.473987,wedell seal
-60.656165,-62.444302,wedell seal
-60.816172,-62.376874,wedell seal
-60.83927,-62.331237,wedell seal
-60.807005,-62.447502,wedell seal
-60.76375,-62.470303,wedell seal
-60.892329,-62.339253,wedell seal
-60.811641,-62.340471,wedell seal
-60.761636,-62.448299,wedell seal
-60.798502,-62.453647,wedell seal
-60.789231,-62.374326,wedell seal
-60.724639,-62.462956,wedell seal
-60.799759,-62.445644,wedell seal
-60.78532,-62.464392,wedell seal
-60.700997,-62.466799,wedell seal
-60.753318,-62.488004,wedell seal
-60.770024,-62.446881,wedell seal
-60.704621,-62.498618,wedell seal
-60.768856,-62.35131,wedell seal
-60.598874,-62.491919,wedell seal
-60.465764,-62.461745,wedell seal
-60.740109,-62.473554,wedell seal
-60.801647,-62.464861,wedell seal
-60.489994,-62.436726,wedell seal
-60.791777,-62.447397,wedell seal
-60.84466,-62.471655,wedell seal
-61.403399,-62.587427,wedell seal
-61.711215,-62.562302,wedell seal
-61.219038,-62.637936,wedell seal
-61.57184,-62.693579,wedell seal
-61.739761,-62.754023,wedell seal
-61.603543,-62.65197,wedell seal
-61.363755,-62.535406,wedell seal
-61.430511,-62.708281,wedell seal
-61.378353,-62.704217,wedell seal
-61.360539,-62.491801,wedell seal
-61.376095,-62.603824,wedell seal
-60.677766,-62.376672,wedell seal
-60.799035,-62.461921,wedell seal
-60.791568,-62.455121,wedell seal
-60.783841,-62.442489,wedell seal
-60.681799,-62.455615,wedell seal
-60.786953,-62.465122,wedell seal
-60.524398,-62.499736,wedell seal
-60.63928,-62.344114,wedell seal
-60.811817,-62.388356,wedell seal
-60.527095,-62.433762,wedell seal
-60.541596,-62.449633,wedell seal
-60.566579,-62.467773,wedell seal
-60.531109,-62.465665,wedell seal
-60.769117,-62.418759,wedell seal
-60.666077,-62.444722,wedell seal
-60.708267,-62.450315,wedell seal
-60.702637,-62.47994,wedell seal
-60.811665,-62.393887,wedell seal
-60.746142999999996,-62.366302,wedell seal
-60.870723,-62.332017,wedell seal
-60.79459,-62.469061,wedell seal
-60.765157,-62.476463,wedell seal
-60.897857,-62.336822,wedell seal
-60.812649,-62.394708,wedell seal
-60.785024,-62.457405,wedell seal
-60.798398,-62.399145,wedell seal
-60.808659,-62.464028,wedell seal
-60.841357,-62.366499,wedell seal
-60.716545000000004,-62.487365,wedell seal
-60.819077,-62.362161,wedell seal
-60.772281,-62.461827,wedell seal
-60.695692,-62.435325,wedell seal
-60.688299,-62.455292,wedell seal
-60.773345,-62.456753,wedell seal
-60.757979,-62.450954,wedell seal
-60.767525,-62.472938,wedell seal
-60.627027,-62.48419,wedell seal
-60.408485,-62.4503,wedell seal
-60.723025,-62.475907,wedell seal
-60.745864,-62.484734,wedell seal
-60.600696,-62.449788,wedell seal
-60.765304,-62.472571,wedell seal
-60.786947,-62.462513,wedell seal
-60.911169,-62.37228,wedell seal
-61.330862,-62.539344,wedell seal
-61.595363999999996,-62.569192,wedell seal
-61.112463,-62.53203,wedell seal
-61.171985,-62.634185,wedell seal
-61.588934,-62.662298,wedell seal
-61.735957,-62.718819,wedell seal
-61.606538,-62.694934,wedell seal
-61.67433,-62.582738,wedell seal
-61.354363,-62.729676,wedell seal
-61.412095,-62.694924,wedell seal
-61.357843,-62.542312,wedell seal
-61.374952,-62.593083,wedell seal
-60.682411,-62.451137,wedell seal
-60.825598,-62.46858,wedell seal
-60.805339,-62.378085,wedell seal
-60.542774,-62.30155,wedell seal
-60.524566,-62.322184,wedell seal
-60.852866,-62.385148,wedell seal
-60.528537,-62.476306,wedell seal
-60.612946,-62.462615,wedell seal
-60.823132,-62.322509,wedell seal
-60.525257,-62.469951,wedell seal
-60.62368,-62.484122,wedell seal
-60.397954,-62.473345,wedell seal
-60.586087,-62.470091,wedell seal
-60.774725,-62.480302,wedell seal
-60.615906,-62.428623,wedell seal
-60.766218,-62.473437,wedell seal
-60.638252,-62.417152,wedell seal
-60.787217,-62.47266,wedell seal
-60.741805,-62.479392,wedell seal
-60.874502,-62.357881,wedell seal
-60.773558,-62.469353,wedell seal
-60.89113,-62.344326,wedell seal
-60.896568,-62.320201,wedell seal
-60.755019,-62.417349,wedell seal
-60.806405,-62.424947,wedell seal
-60.839239,-62.388407,wedell seal
-60.909191,-62.38014,wedell seal
-60.913056,-62.372852,wedell seal
-60.879665,-62.275488,wedell seal
-60.737342,-62.471348,wedell seal
-60.749898,-62.373792,wedell seal
-60.785113,-62.400169,wedell seal
-60.705004,-62.430692,wedell seal
-60.637435,-62.51147,wedell seal
-60.735108,-62.438383,wedell seal
-60.732483,-62.435823,wedell seal
-60.651206,-62.450221,wedell seal
-60.761169,-62.222873,wedell seal
-60.860538,-62.321071,wedell seal
-60.783155,-62.364326,wedell seal
-60.782064,-62.463452,wedell seal
-60.787123,-62.483023,wedell seal
-60.581828,-62.26451,wedell seal
-60.773765,-62.449105,wedell seal
-60.715444,-62.383649,wedell seal
-60.704064,-62.47724,wedell seal
-60.773419,-62.256092,wedell seal
-60.779254,-62.47344,wedell seal
-60.662955,-62.495175,wedell seal
-60.632933,-62.472715,wedell seal
-60.490176,-62.441922,wedell seal
-60.688759,-62.510672,wedell seal
-60.604414,-62.461955,wedell seal
-60.744944,-62.458752,wedell seal
-60.61684,-62.443844,wedell seal
-60.774348,-62.42386,wedell seal
-60.815386,-62.372269,wedell seal
-60.830233,-62.307009,wedell seal
-60.862464,-62.39351,wedell seal
-60.768497000000004,-62.487679,wedell seal
-60.879278,-62.335032,wedell seal
-60.845488,-62.279264,wedell seal
-60.766261,-62.40783,wedell seal
-60.768072,-62.470477,wedell seal
-60.731742,-62.430711,wedell seal
-60.739323,-62.463882,wedell seal
-60.76924,-62.472911,wedell seal
-60.77545,-62.467617,wedell seal
-60.708539,-62.462177,wedell seal
-60.678916,-62.494816,wedell seal
-60.748462,-62.490116,wedell seal
-60.663752,-62.470985,wedell seal
-60.788264,-62.375173,wedell seal
-60.509911,-62.502185,wedell seal
-60.510838,-62.460866,wedell seal
-60.756811,-62.481325,wedell seal
-60.818842,-62.462943,wedell seal
-60.389358,-62.418255,wedell seal
-60.721228,-62.484415,wedell seal
-60.80339,-62.497803,wedell seal
-61.409661,-62.653538,wedell seal
-61.664449,-62.614299,wedell seal
-61.28564,-62.643732,wedell seal
-61.489023,-62.734406,wedell seal
-61.684717,-62.764291,wedell seal
-61.52458,-62.658144,wedell seal
-61.412856,-62.529556,wedell seal
-61.364537,-62.709069,wedell seal
-61.340844,-62.492537,wedell seal
-61.336579,-62.591367,wedell seal
-60.658809,-62.447559,wedell seal
-60.805766,-62.461486,wedell seal
-60.786498,-62.46199,wedell seal
-60.563753,-62.247672,wedell seal
-60.60482,-62.414746,wedell seal
-60.829254,-62.425109,wedell seal
-60.516524,-62.484371,wedell seal
-60.623521,-62.385593,wedell seal
-60.819151,-62.331254,wedell seal
-60.484909,-62.44143,wedell seal
-60.484886,-62.503933,wedell seal
-60.61566,-62.48455,wedell seal
-60.533403,-62.477272,wedell seal
-60.733022,-62.406127,wedell seal
-60.608471,-62.43101,wedell seal
-60.732167,-62.458543,wedell seal
-60.681723,-62.448133,wedell seal
-60.776567,-62.466843,wedell seal
-60.710174,-62.452876,wedell seal
-60.879714,-62.315632,wedell seal
-60.7795,-62.464432,wedell seal
-60.847097,-62.364909,wedell seal
-60.837196,-62.453614,wedell seal
-60.824435,-62.342139,wedell seal
-60.816236,-62.409845,wedell seal
-60.769785,-62.433644,wedell seal
-60.967814,-62.369271,wedell seal
-60.875291,-62.41469,wedell seal
-60.886175,-62.320783,wedell seal
-60.712213,-62.500761,wedell seal
-60.768687,-62.339796,wedell seal
-60.777806,-62.46433,wedell seal
-60.692071,-62.446782,wedell seal
-60.645275,-62.457329,wedell seal
-60.768462,-62.434918,wedell seal
-60.762002,-62.468357,wedell seal
-60.687002,-62.33822,wedell seal
-60.804322,-62.465995,wedell seal
-60.793639,-62.454183,wedell seal
-60.786053,-62.473249,wedell seal
-60.595201,-62.219671,wedell seal
-60.715835,-62.458422,wedell seal
-60.762845,-62.464414,wedell seal
-60.564414,-62.501183,wedell seal
-60.660645,-62.303399,wedell seal
-60.56509,-62.464875,wedell seal
-60.56826,-62.43718,wedell seal
-60.541963,-62.45442,wedell seal
-60.733666,-62.507499,wedell seal
-60.551577,-62.479641,wedell seal
-60.785013,-62.428156,wedell seal
-60.721371,-62.461711,wedell seal
-60.680356,-62.446738,wedell seal
-60.821571,-62.395051,wedell seal
-60.788774,-62.346869,wedell seal
-60.854433,-62.335541,wedell seal
-60.797238,-62.466687,wedell seal
-60.899996,-62.341438,wedell seal
-60.808433,-62.3701,wedell seal
-60.7725,-62.462018,wedell seal
-60.804913,-62.42166,wedell seal
-60.768883,-62.476509,wedell seal
-60.812318,-62.379929,wedell seal
-60.718367,-62.47673,wedell seal
-60.8184,-62.408029,wedell seal
-60.779394,-62.460743,wedell seal
-60.696832,-62.464108,wedell seal
-60.771169,-62.466676,wedell seal
-60.761933,-62.441756,wedell seal
-60.740212,-62.496034,wedell seal
-60.76204,-62.338497,wedell seal
-60.430492,-62.457054,wedell seal
-60.730389,-62.473641,wedell seal
-60.773381,-62.474335,wedell seal
-60.545358,-62.444814,wedell seal
-60.744228,-62.492302,wedell seal
-60.668903,-62.453293,wedell seal
-60.815301,-62.464682,wedell seal
-60.784533,-62.469669,wedell seal
-60.784907,-62.397084,wedell seal
-60.548235,-62.27573,wedell seal
-60.562947,-62.364781,wedell seal
-60.839094,-62.417081,wedell seal
-60.614194,-62.426315,wedell seal
-60.821584,-62.322169,wedell seal
-60.488138,-62.464538,wedell seal
-60.470564,-62.543457,wedell seal
-60.606935,-62.481461,wedell seal
-60.483611,-62.4672,wedell seal
-60.556626,-62.476223,wedell seal
-60.748601,-62.443042,wedell seal
-60.752614,-62.467313,wedell seal
-60.663083,-62.430443,wedell seal
-60.78461,-62.482684,wedell seal
-60.722067,-62.47352,wedell seal
-60.874624,-62.331664,wedell seal
-60.870186,-62.355423,wedell seal
-60.8809,-62.393985,wedell seal
-60.781855,-62.376146,wedell seal
-60.811385,-62.416701,wedell seal
-60.763713,-62.448306,wedell seal
-60.804862,-62.40477,wedell seal
-60.940343,-62.37389,wedell seal
-60.897757,-62.38923,wedell seal
-60.891738,-62.294194,wedell seal
-60.723693,-62.49751,wedell seal
-60.79285,-62.439439,wedell seal
-60.701815,-62.441114,wedell seal
-60.629377,-62.485122,wedell seal
-60.749188,-62.424162,wedell seal
-60.769765,-62.476417,wedell seal
-60.748823,-62.429539,wedell seal
-60.649797,-62.394329,wedell seal
-60.661337,-62.421453,wedell seal
-60.798973,-62.459666,wedell seal
-60.789072,-62.457287,wedell seal
-60.781415,-62.417821000000004,wedell seal
-60.582247,-62.225897,wedell seal
-60.644835,-62.44503,wedell seal
-60.810642,-62.446562,wedell seal
-60.511025,-62.493546,wedell seal
-60.8151,-62.356795,wedell seal
-60.498801,-62.422939,wedell seal
-60.511115,-62.471865,wedell seal
-60.587819,-62.475881,wedell seal
-60.718663,-62.505044,wedell seal
-60.526035,-62.469867,wedell seal
-60.747524,-62.408092,wedell seal
-60.617839,-62.435957,wedell seal
-60.694227,-62.465829,wedell seal
-60.78779,-62.412302,wedell seal
-60.716236,-62.411013,wedell seal
-60.881143,-62.321336,wedell seal
-60.78874,-62.46485,wedell seal
-60.791201,-62.479633,wedell seal
-60.870315,-62.329254,wedell seal
-60.817083,-62.405201,wedell seal
-60.78365,-62.438434,wedell seal
-60.79133,-62.395597,wedell seal
-60.979638,-62.378529,wedell seal
-60.845007,-62.440755,wedell seal
-60.867192,-62.34551,wedell seal
-60.712025,-62.492121,wedell seal
-60.798484,-62.335377,wedell seal
-60.687511,-62.439377,wedell seal
-60.670045,-62.449178,wedell seal
-60.774539,-62.454907,wedell seal
-60.759035,-62.459003,wedell seal
-60.767166,-62.440596,wedell seal
-60.734975,-62.320015,wedell seal
-60.727822,-62.273863,wedell seal
-60.789956,-62.4138,wedell seal
-60.792634,-62.456631,wedell seal
-60.788227,-62.484415,wedell seal
-60.59944,-62.242931,wedell seal
-60.746474,-62.456823,wedell seal
-60.725127,-62.420594,wedell seal
-60.658173,-62.48841,wedell seal
-60.730379,-62.253426,wedell seal
-60.800118,-62.455181,wedell seal
-60.590195,-62.458047,wedell seal
-60.502075,-62.426544,wedell seal
-60.701989,-62.504339,wedell seal
-60.579175,-62.479065,wedell seal
-60.788803,-62.464954,wedell seal
-60.762946,-62.469653,wedell seal
-60.634893,-62.443055,wedell seal
-60.818384,-62.392405,wedell seal
-60.813954,-62.413306,wedell seal
-60.829965,-62.319639,wedell seal
-60.829216,-62.421148,wedell seal
-60.769279,-62.477880999999996,wedell seal
-60.822998,-62.309721,wedell seal
-60.760402,-62.427658,wedell seal
-60.780599,-62.476551,wedell seal
-60.740545,-62.45698,wedell seal
-60.783003,-62.363346,wedell seal
-60.733702,-62.459684,wedell seal
-60.780057,-62.462743,wedell seal
-60.784132,-62.466093,wedell seal
-60.717531,-62.50273,wedell seal
-60.767674,-62.471716,wedell seal
-60.677617,-62.486313,wedell seal
-60.776592,-62.354032,wedell seal
-60.555939,-62.499202,wedell seal
-60.750633,-62.476363,wedell seal
-60.823255,-62.458441,wedell seal
-60.437621,-62.427135,wedell seal
-60.727997,-62.494128,wedell seal
-60.856322,-62.408868,wedell seal
-60.805747,-62.496888,wedell seal
-61.420049,-62.617034,wedell seal
-61.697766,-62.591564,wedell seal
-61.533876,-62.71503,wedell seal
-61.718389,-62.761642,wedell seal
-61.581873,-62.641774,wedell seal
-61.393317,-62.527852,wedell seal
-61.484817,-62.698712,wedell seal
-61.370531,-62.706542,wedell seal
-61.357963,-62.484841,wedell seal
-61.356918,-62.600274,wedell seal
-60.696651,-62.445971,wedell seal
-60.835319,-62.473567,wedell seal
-60.784106,-62.470223,wedell seal
-60.833599,-62.35927,wedell seal
-60.542144,-62.32186,wedell seal
-60.507225,-62.318595,wedell seal
-60.542702,-62.475924,wedell seal
-60.628176,-62.484869,wedell seal
-60.828745,-62.3277,wedell seal
-60.551191,-62.462231,wedell seal
-60.464199,-62.570967,wedell seal
-60.639204,-62.485624,wedell seal
-60.36114,-62.47262,wedell seal
-60.617033,-62.457459,wedell seal
-60.787084,-62.487394,wedell seal
-60.637911,-62.437799,wedell seal
-60.761457,-62.472842,wedell seal
-60.605424,-62.417812,wedell seal
-60.779293,-62.465812,wedell seal
-60.765062,-62.473615,wedell seal
-60.773373,-62.473004,wedell seal
-60.913498,-62.340499,wedell seal
-60.870397,-62.268615,wedell seal
-60.748751,-62.451518,wedell seal
-60.801159,-62.430231,wedell seal
-60.784499,-62.460092,wedell seal
-60.868421,-62.35019,wedell seal
-60.872326,-62.378859,wedell seal
-60.926817,-62.367274,wedell seal
-60.854495,-62.279105,wedell seal
-60.752492,-62.407333,wedell seal
-60.751504,-62.399654,wedell seal
-60.703221,-62.432872,wedell seal
-60.664277,-62.518023,wedell seal
-60.738653,-62.457623,wedell seal
-60.768756,-62.45928,wedell seal
-60.725546,-62.441273,wedell seal
-60.687328,-62.460748,wedell seal
-60.849158,-62.390726,wedell seal
-60.972866,-62.261363,wedell seal
-60.951772,-62.339748,wedell seal
-60.93893,-62.309109,wedell seal
-60.863802,-62.474618,wedell seal
-60.90488,-62.356614,wedell seal
-60.861143,-62.372112,wedell seal
-60.842799,-62.310432,wedell seal
-61.000294,-62.348409,wedell seal
-60.844332,-62.486011,wedell seal
-60.936844,-62.28265,wedell seal
-60.852639,-62.463127,wedell seal
-60.784296,-62.467497,wedell seal
-60.662127,-62.384911,wedell seal
-60.685861,-62.415661,wedell seal
-60.7265,-62.469125,wedell seal
-60.645713,-62.453829,wedell seal
-60.739365,-62.443541,wedell seal
-60.649938,-62.436521,wedell seal
-60.807814,-62.469374,wedell seal
-60.803781,-62.380839,wedell seal
-60.942162,-62.325266,wedell seal
-60.920686,-62.392717,wedell seal
-61.006076,-62.246701,wedell seal
-60.785974,-62.394417,wedell seal
-60.899307,-62.307813,wedell seal
-60.838073,-62.337248,wedell seal
-60.976396,-62.346608,wedell seal
-60.833721,-62.409898,wedell seal
