tank_id,species,avg_daily_temp,num_fish,day_length,tank_volume,size_day_30,ammonia,avg_daily_temp_F,below,num_sick,oxygen
412,tilapia,23.45196716587739,102,11,400.1639660130669,2788.6436138266436,0.09499257479333972,74.21354089857931,TRUE,7,9.200670301594425
413,tilapia,23.888581297420853,97,12,400.4982079758339,2771.5276744630173,0.10324534027285494,74.99944633535753,TRUE,5,9.40298337271505
414,tilapia,24.069703724027995,105,13,399.62706367582894,2787.258352768481,0.1027013149765829,75.32546670325038,FALSE,11,9.51828991525617
415,tilapia,24.1749803853619,98,12,400.0025274142131,2784.9703773248766,0.10213528071227837,75.51496469365142,FALSE,6,9.252159397212749
416,tilapia,22.882665937775364,100,10,400.4836128478543,2780.839350520183,0.10595978265373017,73.18879868799566,TRUE,6,9.711292715655935
417,tilapia,23.42621412720512,101,11,399.45893113002916,2785.7448366303724,0.09522109698997186,74.16718542896922,TRUE,6,9.307740663814334
418,tilapia,24.28639058337179,96,11,399.4799696096731,2789.3693082276386,0.1194360984949839,75.71550305006923,FALSE,3,9.70571989523864
419,tilapia,24.612230239304353,101,10,399.761613721314,2785.1621818847425,0.1068691600163595,76.30201443074785,FALSE,0,9.10508652357797
420,tilapia,23.521380758401374,99,10,400.4121560091191,2786.241988133636,0.10317649246951513,74.33848536512247,TRUE,3,9.697363810458597
421,tilapia,24.81976965219091,99,12,399.97744476433576,2786.118225597538,0.10556872218700494,76.67558537394365,FALSE,13,9.250580320667867
422,tilapia,24.537822943408337,101,11,401.9507180215511,2787.350335251993,0.09718362364050843,76.16808129813501,FALSE,5,9.217136695903498
423,tilapia,23.36168426575073,99,9,399.8681723871088,2783.7695570001943,0.08208629981578648,74.05103167835131,TRUE,8,9.506697778126284
424,tilapia,23.933748648972465,102,9,399.92999484746974,2782.715333056539,0.09145357992550027,75.08074756815043,FALSE,14,9.510528209010307
425,tilapia,23.88505235545005,105,10,400.06596515487445,2787.2375032996556,0.09702492305771501,74.99309423981009,TRUE,6,9.483714268018161
426,tilapia,24.45856299723331,97,11,399.53618857394736,2786.7262185408454,0.08671953336030135,76.02541339501997,FALSE,1,9.122403807572516
427,tilapia,23.492908001665583,101,10,399.81334513198766,2776.597328281883,0.1031576306720442,74.28723440299805,TRUE,7,9.333613022296525
428,tilapia,23.30899123233712,100,11,400.7006190057255,2778.1243777110935,0.11197446065425305,73.95618421820683,TRUE,6,9.595958062927618
429,tilapia,23.294216030228917,101,11,399.21003294332326,2772.284043517528,0.09240703245178135,73.92958885441206,TRUE,12,9.736696112576778
430,tilapia,24.06779261263065,97,9,399.66442106657405,2786.9723147573263,0.10297441228760615,75.32202670273517,FALSE,2,9.302535610474893
431,tilapia,23.64976587590882,99,8,399.294675087927,2781.252248672533,0.09263536425553279,74.56957857663588,TRUE,3,9.51766641572258
432,tilapia,24.360520571062125,95,8,399.53559100727415,2779.7219412481663,0.10429020459293216,75.84893702791183,FALSE,3,9.152131885982007
433,tilapia,25.294500103162257,105,11,400.4907183979773,2785.2146346754967,0.09361129818015781,77.53010018569206,FALSE,7,9.31991964623178
434,tilapia,24.120566023586314,98,12,400.0094179980904,2786.4833436350823,0.09390417557911451,75.41701884245536,FALSE,1,9.54020967930435
435,tilapia,23.761085779472296,98,11,400.12852834823923,2784.2507284802873,0.10538281022281533,74.76995440305014,TRUE,8,9.557565071594892
436,tilapia,24.217062634841295,108,10,400.705588453626,2784.8928810765688,0.0990713066743964,75.59071274271433,FALSE,1,9.331044042817114
437,tilapia,24.19621594127114,95,11,399.5376903417971,2789.000314525896,0.10097489576129595,75.55318869428805,FALSE,1,9.346748958321758
438,tilapia,24.34976834002097,100,9,399.70758575829103,2771.5731064550655,0.09312077532047647,75.82958301203774,FALSE,6,9.100561574351293
439,tilapia,23.176143066137964,101,9,400.03907610998925,2784.2505752358647,0.08806582591070196,73.71705751904834,TRUE,4,9.48523190615654
440,tilapia,23.683563870621505,100,8,399.17083484868056,2770.707555725346,0.1178065482297465,74.63041496711871,TRUE,7,9.499582780056846
441,tilapia,23.75139384450897,103,10,398.8899174042502,2791.1543151385363,0.10136358488720897,74.75250892011616,TRUE,10,9.36386004764167
442,tilapia,22.871774135223266,98,8,400.2330309471261,2781.6448343801476,0.11773862032371665,73.16919344340188,TRUE,3,9.717494852810214
443,tilapia,23.2458834242972,98,8,400.0300868953974,2783.563083983625,0.08227189453710639,73.84259016373497,TRUE,8,9.49694237594127
444,tilapia,24.52664986954254,101,9,399.1713925338375,2775.68589744933,0.10299983235201045,76.14796976517657,FALSE,6,9.218083387430227
445,tilapia,23.90126761784895,103,11,400.6488166238533,2787.4037155971,0.10051348411062987,75.02228171212812,FALSE,0,9.544114815792652
446,tilapia,22.892004130803336,103,9,401.1936233942895,2787.459477087936,0.10668172226793886,73.20560743544601,TRUE,6,9.994577291596771
447,tilapia,24.008485556746887,102,10,400.90932910519984,2785.5451740840076,0.10382829251409034,75.2152740021444,FALSE,1,9.504735774251676
448,tilapia,24.15295048519245,98,9,399.371227966021,2781.574288501943,0.11020262249967674,75.47531087334642,FALSE,2,9.245489716300789
449,tilapia,23.618091720602077,107,9,400.26263980092267,2785.4979586165723,0.09243060037721965,74.51256509708374,TRUE,3,9.43909064971324
450,tilapia,23.85766517445284,100,9,398.96986966116094,2788.511655496757,0.09298888762011409,74.94379731401511,TRUE,9,9.37836593973763
451,tilapia,25.119224355571905,98,10,399.3367767031974,2786.3515779114455,0.08589200469448914,77.21460384002944,FALSE,4,9.119820756040578
452,tilapia,23.178113570284843,98,11,400.0401461799088,2789.097648987664,0.09826931825917291,73.72060442651272,TRUE,7,9.717121957121554
453,tilapia,23.95189684897885,99,10,398.85876500294563,2772.6499900441167,0.10181314307216914,75.11341432816192,FALSE,3,9.32961258542883
454,tilapia,23.651909029414586,107,10,399.94479208312157,2790.904656822006,0.07581185086204158,74.57343625294627,TRUE,5,9.5826874661367345
455,tilapia,23.65707726904951,102,12,399.02252237205124,2793.663996281007,0.09342288079211217,74.58273908428912,TRUE,3,9.529023437325868
456,tilapia,23.824308702883453,104,8,400.1891139366872,2782.89130530889,0.10855890697643401,74.88375566519022,TRUE,6,9.332016839917198
457,tilapia,24.519017868693947,100,10,400.049301748583,2780.867020480603,0.11748078062195881,76.1342321636491,FALSE,0,9.280396060035816
458,tilapia,23.655565623613473,99,11,401.04574244139286,2784.0043573569783,0.08354595088472688,74.58001812250424,TRUE,9,9.71698894115275
459,tilapia,24.496706247876595,96,10,400.0456550381722,2788.2897463763466,0.10674006111238996,76.09407124617788,FALSE,3,9.192843687658488
460,tilapia,24.432710318259694,99,11,399.60534672587585,2776.5967112483754,0.0820169349007268,75.97887857286744,FALSE,4,9.165086556186981
461,tilapia,24.443230410463944,101,9,400.25646970608506,2772.3438493233375,0.09610984901163232,75.9978147388351,FALSE,6,9.240959337832717
462,tilapia,23.86763499059661,98,10,399.9995812421421,2782.1204182763154,0.09926896096846093,74.96174298307389,TRUE,6,9.28113413427973
463,tilapia,24.698888131682587,100,10,400.33597227769064,2783.7821756442895,0.09126938514599102,76.45799863702865,FALSE,4,9.185173061230834
464,tilapia,23.854885988474148,101,11,399.32902479527786,2785.7769171879117,0.09659290659862291,74.93879477925347,TRUE,9,9.482876736592278
465,tilapia,23.598911948764748,104,10,400.83619673469815,2775.4612427402135,0.09160352300740446,74.47804150777654,TRUE,7,9.262941394142453
466,tilapia,24.04503449255335,101,8,400.75278775064555,2787.4192796978527,0.09093354658761815,75.28106208659602,FALSE,2,9.402176887561277
467,tilapia,23.02587671214207,95,9,399.8780128221321,2775.6801423919214,0.09502296498008866,73.44657808185573,TRUE,8,9.764769462202082
468,tilapia,24.25672947408917,98,11,400.33595232883204,2789.6245417657146,0.10291174123705789,75.66211305336051,FALSE,4,9.566186706553244
469,tilapia,24.206455658330462,102,11,399.2409304099778,2788.3401607060355,0.09921965376298116,75.57162018499483,FALSE,2,9.38729853828323
470,tilapia,23.687611011844197,104,9,401.71817314800717,2783.689272262685,0.11221678448787101,74.63769982131956,TRUE,1,9.304744713541119
471,tilapia,24.560593155294047,96,9,398.8892647128503,2779.9286875365524,0.09094417499651995,76.20906767952928,FALSE,2,9.171098502722396
472,tilapia,24.033261374926187,96,11,397.8046894175876,2776.962092208153,0.09949914550674854,75.25987047486714,FALSE,2,9.344242872282171
473,tilapia,23.9655665374862,102,9,399.81275396133185,2782.1742244082443,0.10309153820231615,75.13801976747516,FALSE,9,9.348561777236048
474,tilapia,23.932888647738835,104,10,400.82837202204763,2777.3063279636076,0.10185350606934933,75.07919956592991,FALSE,1,9.58265041182641
475,tilapia,24.12779196623341,100,9,398.62499009854474,2776.007475480767,0.1093990979929922,75.43002553922014,FALSE,7,9.343880020767198
476,tilapia,23.806870876899787,102,11,400.3287063159873,2781.138580040923,0.10598919187945419,74.85236757841962,TRUE,2,9.493465650156216
477,tilapia,23.338511771614105,104,10,399.96219736162277,2795.7977657031265,0.10941465510221303,74.00932118890539,TRUE,4,9.667482169686501
478,tilapia,24.07993621156637,102,9,400.9296742853923,2789.879837090076,0.10517599763573379,75.34388518081947,FALSE,4,9.354308803285878
479,tilapia,22.19569284127582,100,10,400.5357331980502,2794.363849754142,0.12456483664994628,71.95224711429648,TRUE,6,9.795618434167531
480,tilapia,24.212164309472268,98,10,400.02531343455547,2779.5731957042653,0.08785312407656215,75.58189575705009,FALSE,2,9.368104839580633
481,tilapia,23.011900035670692,98,10,401.1424818986202,2778.063644295042,0.10981929128505975,73.42142006420724,TRUE,5,9.510003391918776
482,tilapia,23.692509911609825,100,10,398.99085654389063,2783.7206687107278,0.11316493163953956,74.64651784089769,TRUE,5,9.371681483850155
483,tilapia,23.435085976519414,98,9,398.7548794196882,2783.714112514244,0.0806999568067415,74.18315475773494,TRUE,4,9.546749228179564
484,tilapia,24.14044549330692,103,10,400.7631997047238,2781.569085167633,0.10995139790897791,75.45280188795246,FALSE,3,9.289792048146708
485,tilapia,24.43721320251312,93,10,399.39478106484665,2775.742809914083,0.11500676190494225,75.98698376452361,FALSE,7,9.271044561754657
486,tilapia,22.84894916413828,104,9,399.7808229064413,2775.662568563369,0.11556792390491201,73.12810849544891,TRUE,4,9.898609993435107
487,tilapia,24.08008552323308,93,10,399.6147260832028,2793.8800084734066,0.09308222464764598,75.34415394181954,FALSE,8,9.272679160188877
488,tilapia,23.939632259852356,96,10,401.3957195537919,2791.5436732310504,0.09545083982092833,75.09133806773424,FALSE,5,9.60785207061442
489,tilapia,24.260631902532598,101,11,401.45269643502996,2784.748014329485,0.0967273177867551,75.66913742455867,FALSE,7,9.353936892271767
490,tilapia,24.017557601999243,99,8,399.4877696585585,2783.525208768512,0.10632785536701532,75.23160368359865,FALSE,10,9.24751157594383
491,tilapia,23.085196372259798,102,10,400.62720462608814,2784.420914977068,0.09829298080448753,73.55335347006763,TRUE,3,9.700583938844764
492,tilapia,24.571319500818078,96,9,400.9761750707721,2789.3910045338653,0.10010921820820667,76.22837510147255,FALSE,7,8.84339126315608
493,tilapia,24.365518335972343,104,9,399.02412835964367,2789.0901705015585,0.11834937438983298,75.85793300475021,FALSE,5,9.425013869749794
494,tilapia,23.773196395228126,94,12,401.6694559642878,2779.6503557720876,0.10545039826466346,74.79175351141063,TRUE,5,9.405518301212757
495,tilapia,23.982416303504152,99,11,400.2985937555529,2780.379098253672,0.09170674973399709,75.16834934630748,FALSE,1,9.442613587534742
496,tilapia,23.78340640567045,107,11,400.1007813746822,2784.5533945653774,0.09961277486083991,74.8101315302068,TRUE,4,9.61289928893132
497,tilapia,24.475484644307254,98,10,400.98666620317357,2776.581901853035,0.10299734693224434,76.05587235975307,FALSE,10,9.211900184959225
498,tilapia,24.399161982377585,99,11,400.37654239604,2781.8679588403234,0.10328190701968291,75.91849156827965,FALSE,10,9.135912092486988
499,tilapia,24.310720305226283,104,8,400.5714523329458,2785.3545012637455,0.09260051820464987,75.75929654940731,FALSE,2,9.336696811419024
500,tilapia,24.32558067190789,100,10,399.2670725047754,2782.079808826314,0.09482942298304672,75.7860452094342,FALSE,0,9.244225381446812
501,tilapia,24.302346311449526,105,10,400.17480648104356,2785.66453129278,0.10847175367598824,75.74422336060914,FALSE,3,9.368871071196619
502,tilapia,24.487911068772267,98,10,399.5551343726789,2780.9779431581596,0.08631575225517873,76.07823992379008,FALSE,5,9.093944522813318
503,tilapia,23.70714785108202,100,10,398.5043022590832,2784.266051190557,0.10739374660302042,74.67286613194764,TRUE,8,9.427082062236716
504,tilapia,24.033656708591703,102,10,400.2404543009524,2781.266813645654,0.08598765947462506,75.26058207546507,FALSE,4,9.583632977950925
505,tilapia,24.46814970282402,102,10,399.4676027840464,2784.349759322974,0.12310666550437094,76.04266946508324,FALSE,5,9.499522692989462
506,tilapia,23.359782372274374,101,10,399.32947001021824,2788.789353003913,0.1009324302079653,74.04760827009387,TRUE,7,9.6119112562493
507,tilapia,23.28034320992429,92,9,399.9717153255504,2784.801182572529,0.10656787874410954,73.90461777786372,TRUE,8,9.623671844196036
508,tilapia,25.47214445046264,96,10,400.98199322300064,2778.186552024928,0.10495668022630066,77.84986001083274,FALSE,2,9.005340587987769
509,tilapia,24.015557072268027,101,10,401.5364570588135,2779.3216939330787,0.10392040906609781,75.22800273008245,FALSE,1,9.43853538757848
510,tilapia,24.272428664140495,98,10,400.8932073839509,2781.938002318368,0.10356413200709,75.69037159545289,FALSE,5,9.461175336032067
511,tilapia,24.077477926582016,101,11,399.4821183737819,2780.576482161282,0.12271614325186878,75.33946026784763,FALSE,3,9.431018724528824
512,tilapia,24.165369086304636,100,10,399.30618561350377,2782.7492147029143,0.09884233751152914,75.49766435534835,FALSE,3,9.212389192166434
513,tilapia,23.371972728656708,102,7,400.93969761351195,2785.3731915855174,0.09983800550142459,74.06955091158207,TRUE,5,9.518058083827531
514,tilapia,23.287870163093366,98,10,399.9785043627256,2774.34067082477,0.10777449398115953,73.91816629356806,TRUE,5,9.64945000456062
515,tilapia,24.535717282968662,103,9,401.5715676997956,2780.4011108550694,0.11601028996393989,76.1642911093436,FALSE,2,9.284037757807493
516,tilapia,24.324279347321518,99,12,399.6693527098672,2785.7541132762803,0.10470451806490853,75.78370282517874,FALSE,1,9.172879319468533
517,tilapia,24.092260949999407,103,11,399.27675668864333,2778.1614415984977,0.0870071345726908,75.36606970999892,FALSE,5,9.414554746548383
518,tilapia,22.746415123699133,104,9,399.83024302297065,2779.8541097837506,0.11601794395402988,72.94354722265844,TRUE,4,9.682180633064524
519,tilapia,24.22005507493672,105,10,400.5188798424782,2787.261833592692,0.09922192727921574,75.59609913488609,FALSE,10,9.217247387697123
520,tilapia,24.036788512853047,99,9,399.35657869097514,2785.5017977645057,0.09376630622540659,75.26621932313549,FALSE,16,9.59139751028293
521,tilapia,24.024985781878176,96,11,399.8777120619647,2797.1384768862563,0.10273106466360611,75.24497440738071,FALSE,6,9.136038587194559
522,tilapia,23.538969642687473,103,10,400.5651712788307,2778.346714713384,0.09317117556853617,74.37014535683745,TRUE,8,9.72079104519058
523,tilapia,22.814007665139997,95,12,399.83088641688886,2774.10021126105,0.09717369558491666,73.065213797252,TRUE,3,9.392597674883156
524,tilapia,24.171390726402027,98,8,400.63220376607364,2786.268859610643,0.09314829084061803,75.50850330752365,FALSE,6,9.17026006240976
525,tilapia,24.451746264970126,98,10,399.03920786279383,2791.280681722157,0.09570683642672391,76.01314327694624,FALSE,7,9.437155283225396
526,tilapia,23.71465532084909,94,11,400.06229694804307,2773.6942960935594,0.09070938426363313,74.68637957752836,TRUE,8,9.533316373554856
527,tilapia,23.440994365306654,106,9,400.8771295723561,2792.4805896359267,0.09421176391014148,74.19378985755198,TRUE,8,9.168990274511863
528,tilapia,24.48238837144179,102,12,399.4198096444831,2790.149266108098,0.098916153592890535,76.06829906859522,FALSE,11,9.298589265838562
529,tilapia,23.187857148643843,100,10,399.3107333849893,2782.5815621161896,0.10913829182824301,73.73814286755892,TRUE,2,9.680700807350023
530,tilapia,23.323743620302118,96,12,399.7160107052611,2779.00514189363,0.09783300057785857,73.9827385165438,TRUE,5,9.640551259115982
531,tilapia,23.75605837213888,99,9,400.29969834662796,2781.7329330173466,0.09706113833691431,74.76090506985,TRUE,7,9.726706016332997
532,tilapia,23.87083588576399,103,9,399.887265212817,2779.155099532069,0.10987107395102533,74.96750459437519,TRUE,7,9.843725159188072
533,tilapia,24.077095159206056,100,10,399.77313286830355,2790.2207625533347,0.0914270920884062,75.3387712865709,FALSE,7,9.391736690870232
534,tilapia,24.579693446408367,103,9,400.48684798984834,2783.1125405209796,0.10228231804120794,76.24344820353505,FALSE,11,9.123558565889086
535,tilapia,24.146491179408567,93,11,400.4433423122947,2786.975090230271,0.10688798709000738,75.46368412293542,FALSE,5,9.339921429830266
536,tilapia,23.482808839680406,101,9,400.99208594470986,2780.60378748039,0.0963413258570608,74.26905591142473,TRUE,6,9.51835616987429
537,tilapia,23.52342136388779,94,9,399.57743357178435,2777.428199659794,0.09820865637729079,74.34215845499801,TRUE,8,9.534860917422254
538,tilapia,24.768987279843664,100,9,400.7567441785944,2783.9225579240856,0.10417646049949122,76.58417710371859,FALSE,13,9.18407492071839
539,tilapia,23.456350237133158,97,11,400.270097895518,2779.2270975328797,0.09938575765778114,74.22143042683969,TRUE,2,9.425028960990144
540,tilapia,23.496059165631102,105,10,399.28047417951126,2781.5523927067698,0.084340792953577,74.29290649813598,TRUE,10,9.71795964977305
541,tilapia,24.63391227656547,101,9,401.6214278962097,2783.8327745928887,0.09393219805057293,76.34104209781785,FALSE,1,9.293551629284103
542,tilapia,23.123504498264545,101,8,400.7564694636547,2778.7626265219365,0.10095415689063163,73.62230809687618,TRUE,7,9.668003448227903
543,tilapia,24.42133210032243,97,10,399.60846587960845,2784.777906963062,0.10808639559143694,75.95839778058038,FALSE,5,9.069328414823612
544,tilapia,24.08545375572965,106,8,401.0640832871719,2791.745727049376,0.10706422324571108,75.35381676031338,FALSE,12,9.133314002330522
545,tilapia,23.59762759974132,99,11,398.8953692093881,2791.7174154742215,0.08006936458018349,74.47572967953437,TRUE,6,9.382896554285518
546,tilapia,24.56142462977605,98,9,400.17304500692444,2778.389564995448,0.09627273456612817,76.21056433359689,FALSE,6,9.311957525371978
547,tilapia,24.115251733419484,98,10,400.5876187751353,2774.7690053254537,0.11184072139743415,75.40745312015508,FALSE,3,9.475715437482926
548,tilapia,23.338818126507306,104,9,399.16028634405313,2781.699281954248,0.09186342782427362,74.00987262771315,TRUE,4,9.448654012299246
549,tilapia,24.057025325812063,98,10,399.88632094791836,2779.372627514905,0.10617127666476348,75.30264558646172,FALSE,0,9.311254991861066
550,tilapia,23.632655336236922,94,9,399.9385146168268,2776.805837236728,0.10209489705393215,74.53877960522647,TRUE,8,9.548983294167613
551,tilapia,24.336392217318984,103,9,399.7838372466875,2780.6270560663725,0.11376724516183971,75.80550599117417,FALSE,2,9.390185323145266
552,tilapia,23.57710314449059,99,11,399.8659194470876,2782.5659746220786,0.0889791271952884,74.43878566008306,TRUE,9,9.591396583564679
553,tilapia,23.66738465957039,101,10,399.1968437416521,2789.5069261868653,0.09200946592542882,74.6012923872267,TRUE,6,9.515348919462275
554,tilapia,23.538318936641286,95,7,400.18955733651825,2781.097818278564,0.09186284699987333,74.3689740859543,TRUE,5,9.5436714168954
555,tilapia,24.425648655407233,101,10,400.94064489735086,2785.21218666849,0.09838077084683704,75.96616757973302,FALSE,2,9.207682124402691
556,tilapia,23.567205621142055,103,8,400.34729801661956,2777.275939804834,0.10541175383382537,74.42097011805569,TRUE,10,9.284579688169657
557,tilapia,23.358172632988307,103,10,400.1411171208634,2779.5877277240497,0.1021231102806149,74.04471073937896,TRUE,4,9.290573361741123
558,tilapia,24.07183509819789,99,9,401.8459517557744,2787.690422044822,0.09222110152731537,75.32930317675621,FALSE,2,9.295544708373098
559,tilapia,23.556830567634552,98,10,398.8574684784849,2777.503193538691,0.09864266770077613,74.40229502174219,TRUE,8,9.25776359855444
560,tilapia,24.18361736524789,92,10,399.20567557414466,2790.3251453067082,0.10268807945195281,75.53051125744621,FALSE,2,9.330519097734788
561,tilapia,23.980829729872394,100,8,400.0712627573877,2786.569173655466,0.10167280431835311,75.16549351377031,FALSE,4,9.373505211686627
562,tilapia,25.039697205568256,99,10,399.2889004498289,2788.7056090568963,0.09894436019610543,77.07145497002287,FALSE,6,9.330423141378477
563,tilapia,24.20818291127208,99,9,400.65306446974927,2787.315120982256,0.11717100920493087,75.57472924028974,FALSE,4,9.443470466708362
564,tilapia,23.755347780345208,98,10,400.6578465506313,2779.2066540020264,0.0836305437091186,74.75962600462137,TRUE,6,9.440151313140587
565,tilapia,24.38051766225154,102,10,399.7662835452743,2787.9932816966293,0.08307915442948861,75.88493179205277,FALSE,2,9.29925894173782
566,tilapia,24.042329190994156,104,9,400.8152095364122,2783.8956945109676,0.11261577709373433,75.27619254378948,FALSE,8,9.239432754613912
567,tilapia,23.952004071437152,101,11,399.86211306594015,2784.899893911444,0.11441200878113773,75.11360732858688,FALSE,1,9.277074444851996
568,tilapia,23.02157381581154,100,9,400.12762068781495,2791.2732415511186,0.10675406929239846,73.43883286846076,TRUE,5,9.559893911297594
569,tilapia,23.405788418958032,97,9,400.5531915543178,2783.1180889746893,0.09530864846293141,74.13041915412447,TRUE,6,9.85319166398706
570,tilapia,24.210392572358423,102,8,400.0702254096608,2773.529645429816,0.08656279665312001,75.57870663024516,FALSE,2,9.402709351106166
571,tilapia,22.951429056196908,110,11,399.94430854897223,2781.7277573459196,0.11341709592866739,73.31257230115443,TRUE,4,9.83341382490027
572,tilapia,24.311662597408663,98,11,398.83845192631713,2783.7079613620913,0.09885544135962032,75.76099267533559,FALSE,3,9.300398720956654
573,tilapia,23.995341656453505,102,9,400.15550594960456,2783.554174023996,0.1079013636358075,75.19161498161631,FALSE,3,9.218205555882255
574,tilapia,23.19959884630323,101,10,400.3169314317444,2783.4411880426856,0.09070358720818565,73.75927792334582,TRUE,4,9.903072657760385
575,tilapia,24.005756725234555,96,9,400.0403618634637,2773.2597640318786,0.10456728275769463,75.2103621054222,FALSE,3,9.769475179176146
576,tilapia,23.928033583525046,96,11,397.742933332656,2780.6374553314613,0.09924152592319119,75.07046045034508,FALSE,7,9.3402371261622
577,tilapia,23.892817690928375,104,11,401.5222300057287,2783.7715176707447,0.09463002892774104,75.00707184367107,FALSE,6,9.321121759431236
578,tilapia,24.54657326056153,97,11,400.57061059224617,2782.492437081159,0.10087321447327395,76.18383186901076,FALSE,7,9.406631534768021
579,tilapia,24.325435541771206,98,10,400.6067318367915,2788.982088452627,0.10982971429268895,75.78578397518817,FALSE,5,9.1326265702818
580,tilapia,24.019208670234345,103,10,400.45758334388233,2785.0439178458478,0.08716807362725543,75.23457560642183,FALSE,2,9.417356543081397
581,tilapia,23.16513453751571,99,9,399.96745603744097,2779.895579783927,0.09958817210364025,73.69724216752827,TRUE,5,9.545938356138656
582,tilapia,24.12707938501485,98,10,400.6960425681081,2782.550183047951,0.0849936192090163,75.42874289302674,FALSE,7,9.375793735042764
583,tilapia,24.581390728067042,100,10,401.4550749985841,2781.754353346371,0.1125854513006769,76.24650331052068,FALSE,5,9.336901982918508
584,tilapia,23.915391685860758,105,11,399.09504755501445,2783.3486574215826,0.08952800312203893,75.04770503454937,FALSE,6,9.491854812911518
585,tilapia,24.680053330043624,105,9,401.1737922829127,2791.6112120661405,0.08653616860995883,76.42409599407853,FALSE,3,9.082235112230181
586,tilapia,23.69286483851155,99,9,399.66928349170774,2787.2042738612336,0.10645737354440349,74.6471567093208,TRUE,11,9.33648370649317
587,tilapia,24.354663468013317,100,10,400.40551482933,2782.136016828675,0.10590010134567432,75.83839424242397,FALSE,2,9.264603523178167
588,tilapia,24.6262737443775,103,11,399.296779662841,2784.516586600269,0.09008972161076062,76.32729273987951,FALSE,9,9.341312459117606
589,tilapia,24.09326410412959,97,9,398.50105777209365,2777.2865475861154,0.10987000303886903,75.36787538743326,FALSE,8,9.240753630714874
590,tilapia,24.923325605881065,100,11,398.59568322160845,2782.511675641716,0.09456216771556825,76.86198609058592,FALSE,1,9.112451262152986
591,tilapia,24.3473324632634,103,9,399.4259063372281,2787.0409856925207,0.09643343702147467,75.82519843387412,FALSE,1,8.998094049600473
592,tilapia,24.1884916754246,106,10,398.89374450371537,2782.2220670371785,0.09661392776221706,75.53928501576428,FALSE,8,9.096233739614494
593,tilapia,24.55319054215785,102,9,400.8313287729086,2789.372876383852,0.1020481378170765,76.19574297588413,FALSE,2,9.043337044079816
594,tilapia,23.716096005052158,104,10,400.24541736495445,2790.2388394189234,0.10317100266585057,74.68897280909388,TRUE,6,9.44097949666209
595,tilapia,24.49441927842874,103,9,400.69783876104117,2785.241256282258,0.10290237598114733,76.08995470117173,FALSE,2,9.330992977150515
596,tilapia,24.296830392032398,103,11,401.02035807344384,2783.994575750948,0.10451050805505391,75.73429470565831,FALSE,7,9.469160097920762
597,tilapia,24.195244722592815,97,11,399.9350467762529,2782.9848236619373,0.09519431293319762,75.55144050066707,FALSE,11,9.514600936986128
598,tilapia,24.655605590866372,101,9,399.30784122620554,2783.2482324667353,0.09781841913460855,76.38009006355946,FALSE,6,9.049454326073157
599,tilapia,24.748710405779335,101,9,398.156185663708,2785.321516169698,0.09149678837009055,76.5476787304028,FALSE,5,9.075707626132601
600,tilapia,24.279045295106567,98,8,400.1062352158561,2778.1848830271488,0.09435621039466523,75.70228153119183,FALSE,3,9.267822261247805
601,tilapia,23.26334316079124,99,10,399.68767339814775,2786.5985559034966,0.09561240374360726,73.87401768942424,TRUE,6,9.501180185770568
602,tilapia,23.75130407520159,100,12,399.4626087033789,2780.06175516832,0.1047840656432209,74.75234733536286,TRUE,4,9.55946158609663
603,tilapia,23.123643831332103,98,11,400.25673904573273,2792.6972078265057,0.09243624240172785,73.62255889639778,TRUE,5,9.507970562114295
604,tilapia,23.830910503519714,95,11,399.5329586963551,2783.436960622342,0.10202211284324518,74.89563890633548,TRUE,5,9.312288233398784
605,tilapia,24.262767758314844,102,9,399.44456434115085,2781.4938740464113,0.0984859901547667,75.67298196496672,FALSE,6,9.413126704852584
606,tilapia,23.603208393876574,99,11,400.44071447338666,2772.7935451324856,0.09377697092514453,74.48577510897783,TRUE,4,9.423011214835388
607,tilapia,23.025898700798002,98,9,399.64841189865734,2776.070606381724,0.08894763489509809,73.4466176614364,TRUE,5,9.711928327655915
608,tilapia,23.72054495012642,104,13,399.9833090921558,2782.927642049341,0.11454698887506427,74.69698091022755,TRUE,4,9.295000100586273
609,tilapia,24.25102115898942,99,11,399.2940087191687,2774.1999285945344,0.09394036162206333,75.65183808618096,FALSE,7,9.279067956925697
610,tilapia,24.275255562427223,97,11,400.0753867556909,2782.890430561458,0.09729658051110635,75.69546001236901,FALSE,1,9.426366078965254
611,tilapia,24.39778130652071,97,9,399.9015208028833,2773.961778661075,0.09890876296865328,75.91600635173728,FALSE,4,9.253243666573828
612,tilapia,23.26584380810429,101,11,400.42170539704284,2785.8500076398054,0.09822992221561373,73.87851885458772,TRUE,9,9.579873837357802
613,tilapia,23.33187945281065,95,9,399.9729432205659,2785.5780610210336,0.11009113528211946,73.99738301505917,TRUE,3,9.643187961730488
614,tilapia,23.233520454114792,100,9,399.6463363200819,2782.1153427094364,0.10104935403977505,73.82033681740663,TRUE,8,9.605780957473005
615,tilapia,24.190648384516717,100,11,400.4292611291656,2789.3335839270685,0.0786480497773352,75.54316709213009,FALSE,6,9.42659110813633
616,tilapia,23.863204234938703,98,10,401.157294858588,2783.434417052622,0.10643056296874774,74.95376762288967,TRUE,6,9.128076582058155
617,tilapia,24.15348561375984,97,10,398.65452042255646,2779.1255485766574,0.10230638406060971,75.47627410476773,FALSE,11,9.181779332946805
